review_id,meal_id,meal_name,restaurant,rating,review_text,sentiment_label,review_date,helpful_votes
R001077,M0216,Quinoa Power Bowl,Pasta Corner,4.8,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-09,40
R001078,M0216,Quinoa Power Bowl,Pasta Corner,4.3,Best Quinoa Power Bowl I've ever had. The flavor was incredible!,positive,2026-03-17,28
R001079,M0216,Quinoa Power Bowl,Pasta Corner,4.2,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-03-10,48
R001080,M0216,Quinoa Power Bowl,Pasta Corner,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-10,0
R001081,M0217,Grilled Chicken Salad,The Grill House,4.5,Loved every bite. The packaging was also excellent.,positive,2025-10-13,19
R001082,M0217,Grilled Chicken Salad,The Grill House,4.2,Best Grilled Chicken Salad I've ever had. The flavor was incredible!,positive,2026-04-15,1
R001083,M0217,Grilled Chicken Salad,The Grill House,3.3,The Grilled Chicken Salad was okay. Expected a bit more flavor.,neutral,2025-05-14,36
R001084,M0217,Grilled Chicken Salad,The Grill House,4.3,Fantastic taste and quick delivery. Family loved it!,positive,2026-03-02,48
R001085,M0217,Grilled Chicken Salad,The Grill House,4.2,The quality is consistently great. My go-to order every week.,positive,2025-08-07,2
R001086,M0218,Grilled Chicken Salad,El Classico,1.1,Missing items from my order. Customer service was unhelpful.,negative,2026-04-24,24
R001087,M0218,Grilled Chicken Salad,El Classico,4.7,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-14,49
R001088,M0218,Grilled Chicken Salad,El Classico,4.2,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-10-13,38
R001089,M0218,Grilled Chicken Salad,El Classico,4.2,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-20,15
R001090,M0218,Grilled Chicken Salad,El Classico,4.0,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-07,47
R001091,M0219,Grilled Chicken Salad,Mama's Kitchen,4.3,Best Grilled Chicken Salad I've ever had. The flavor was incredible!,positive,2026-03-22,29
R001092,M0219,Grilled Chicken Salad,Mama's Kitchen,1.8,Disappointed with the quality. Not what I expected.,negative,2026-01-29,10
R001093,M0219,Grilled Chicken Salad,Mama's Kitchen,4.5,Loved every bite. The packaging was also excellent.,positive,2026-03-28,26
R001094,M0219,Grilled Chicken Salad,Mama's Kitchen,1.4,Portion was too small for the price. Won't order again.,negative,2025-10-04,20
R001095,M0219,Grilled Chicken Salad,Mama's Kitchen,1.5,Disappointed with the quality. Not what I expected.,negative,2025-11-03,45
R001096,M0220,Grilled Chicken Salad,Pizza Palace,4.9,Loved every bite. The packaging was also excellent.,positive,2025-10-23,31
R001097,M0220,Grilled Chicken Salad,Pizza Palace,3.1,The Grilled Chicken Salad was okay. Expected a bit more flavor.,neutral,2026-04-10,34
R001098,M0220,Grilled Chicken Salad,Pizza Palace,1.9,The taste was bland and the delivery was late.,negative,2026-03-03,23
R001099,M0220,Grilled Chicken Salad,Pizza Palace,4.1,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-05-19,50
R001100,M0220,Grilled Chicken Salad,Pizza Palace,2.2,The taste was bland and the delivery was late.,negative,2026-04-04,43
R001101,M0221,Grilled Chicken Salad,Royal Kitchen,1.9,Portion was too small for the price. Won't order again.,negative,2025-05-29,13
R001102,M0221,Grilled Chicken Salad,Royal Kitchen,5.0,Absolutely delicious. Generous portions and great value for money.,positive,2025-06-25,7
R001103,M0221,Grilled Chicken Salad,Royal Kitchen,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-11-24,49
R001104,M0221,Grilled Chicken Salad,Royal Kitchen,4.1,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-08-22,14
R001105,M0221,Grilled Chicken Salad,Royal Kitchen,5.0,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-22,33
R001106,M0222,Grilled Chicken Salad,Pasta Corner,4.6,Best Grilled Chicken Salad I've ever had. The flavor was incredible!,positive,2026-01-05,48
R001107,M0222,Grilled Chicken Salad,Pasta Corner,3.3,The Grilled Chicken Salad was okay. Expected a bit more flavor.,neutral,2026-01-02,31
R001108,M0222,Grilled Chicken Salad,Pasta Corner,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-05-19,6
R001109,M0222,Grilled Chicken Salad,Pasta Corner,1.5,Missing items from my order. Customer service was unhelpful.,negative,2026-02-02,4
R001110,M0222,Grilled Chicken Salad,Pasta Corner,1.9,Portion was too small for the price. Won't order again.,negative,2025-05-04,49
R001111,M0223,Grilled Chicken Salad,Golden Fork,4.3,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-04-09,42
R001112,M0223,Grilled Chicken Salad,Golden Fork,2.2,Missing items from my order. Customer service was unhelpful.,negative,2026-01-16,14
R001113,M0223,Grilled Chicken Salad,Golden Fork,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2025-11-03,41
R001114,M0223,Grilled Chicken Salad,Golden Fork,1.3,Missing items from my order. Customer service was unhelpful.,negative,2026-03-22,6
R001115,M0223,Grilled Chicken Salad,Golden Fork,4.8,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-09-16,12
R001116,M0224,Caprese Salad,The Grill House,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-30,49
R001117,M0224,Caprese Salad,The Grill House,4.3,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-02-27,40
R001118,M0224,Caprese Salad,The Grill House,2.1,Missing items from my order. Customer service was unhelpful.,negative,2025-12-16,26
R001119,M0224,Caprese Salad,The Grill House,4.1,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-11-30,8
R001120,M0224,Caprese Salad,The Grill House,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-11-08,1
R001121,M0225,Caprese Salad,Mama's Kitchen,4.5,Best Caprese Salad I've ever had. The flavor was incredible!,positive,2025-10-14,9
R001122,M0225,Caprese Salad,Mama's Kitchen,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2025-09-08,19
R001123,M0225,Caprese Salad,Mama's Kitchen,2.8,The Caprese Salad was okay. Expected a bit more flavor.,neutral,2026-03-29,25
R001124,M0225,Caprese Salad,Mama's Kitchen,4.8,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-01-06,9
R001125,M0225,Caprese Salad,Mama's Kitchen,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-11-07,12
R001126,M0226,Caprese Salad,Crave It,4.0,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-15,29
R001127,M0226,Caprese Salad,Crave It,4.8,Fantastic taste and quick delivery. Family loved it!,positive,2025-12-28,17
R001128,M0226,Caprese Salad,Crave It,2.9,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-06-23,35
R001129,M0226,Caprese Salad,Crave It,2.1,The taste was bland and the delivery was late.,negative,2025-12-29,31
R001130,M0226,Caprese Salad,Crave It,2.0,The Caprese Salad was cold on arrival. Very frustrating.,negative,2026-03-12,44
R001131,M0227,Caprese Salad,The Hungry Bear,2.7,Average portion size for the price. Food was warm but not hot.,neutral,2026-04-19,36
R001132,M0227,Caprese Salad,The Hungry Bear,4.4,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-29,21
R001133,M0227,Caprese Salad,The Hungry Bear,3.7,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-07-31,5
R001134,M0227,Caprese Salad,The Hungry Bear,4.0,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-02-10,28
R001135,M0227,Caprese Salad,The Hungry Bear,1.1,Packaging was damaged and food quality was below average.,negative,2025-08-17,36
R001136,M0228,Chocolate Lava Cake,Shawarma Station,5.0,Loved every bite. The packaging was also excellent.,positive,2026-02-26,32
R001137,M0228,Chocolate Lava Cake,Shawarma Station,4.0,Best Chocolate Lava Cake I've ever had. The flavor was incredible!,positive,2025-10-12,37
R001138,M0228,Chocolate Lava Cake,Shawarma Station,3.9,Good food overall but delivery took longer than expected.,neutral,2025-06-21,10
R001139,M0228,Chocolate Lava Cake,Shawarma Station,4.2,The quality is consistently great. My go-to order every week.,positive,2026-02-27,4
R001140,M0228,Chocolate Lava Cake,Shawarma Station,2.7,Average portion size for the price. Food was warm but not hot.,neutral,2025-08-07,21
R001141,M0229,Chocolate Lava Cake,El Classico,2.7,Good food overall but delivery took longer than expected.,neutral,2026-03-23,4
R001142,M0229,Chocolate Lava Cake,El Classico,3.2,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-06-20,21
R001143,M0229,Chocolate Lava Cake,El Classico,4.8,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-07-10,50
R001144,M0229,Chocolate Lava Cake,El Classico,1.2,Missing items from my order. Customer service was unhelpful.,negative,2025-05-17,14
R001145,M0229,Chocolate Lava Cake,El Classico,3.5,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-08-19,31
R001146,M0230,Chocolate Lava Cake,Daily Bites,3.4,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-12-19,32
R001147,M0230,Chocolate Lava Cake,Daily Bites,4.5,The quality is consistently great. My go-to order every week.,positive,2025-06-28,39
R001148,M0230,Chocolate Lava Cake,Daily Bites,4.9,The quality is consistently great. My go-to order every week.,positive,2026-01-15,27
R001149,M0230,Chocolate Lava Cake,Daily Bites,1.4,Disappointed with the quality. Not what I expected.,negative,2025-10-23,41
R001150,M0230,Chocolate Lava Cake,Daily Bites,4.8,The quality is consistently great. My go-to order every week.,positive,2025-12-28,33
R001151,M0231,Cheesecake Slice,The Grill House,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-11-08,14
R001152,M0231,Cheesecake Slice,The Grill House,4.9,Loved every bite. The packaging was also excellent.,positive,2025-09-30,11
R001153,M0231,Cheesecake Slice,The Grill House,4.7,The quality is consistently great. My go-to order every week.,positive,2025-07-18,33
R001154,M0231,Cheesecake Slice,The Grill House,2.2,Missing items from my order. Customer service was unhelpful.,negative,2025-10-02,22
R001155,M0231,Cheesecake Slice,The Grill House,4.9,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-26,36
R001156,M0232,Cheesecake Slice,Mama's Kitchen,4.1,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-24,3
R001157,M0232,Cheesecake Slice,Mama's Kitchen,2.4,Portion was too small for the price. Won't order again.,negative,2025-08-20,10
R001158,M0232,Cheesecake Slice,Mama's Kitchen,4.5,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-13,32
R001159,M0232,Cheesecake Slice,Mama's Kitchen,4.5,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-16,32
R001160,M0232,Cheesecake Slice,Mama's Kitchen,1.8,The Cheesecake Slice was cold on arrival. Very frustrating.,negative,2025-09-20,12
R001161,M0233,Cheesecake Slice,Fresh & Fit,4.6,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-09-23,5
R001162,M0233,Cheesecake Slice,Fresh & Fit,2.4,Missing items from my order. Customer service was unhelpful.,negative,2025-06-20,37
R001163,M0233,Cheesecake Slice,Fresh & Fit,4.6,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-06-06,12
R001164,M0233,Cheesecake Slice,Fresh & Fit,4.9,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-04-03,0
R001165,M0233,Cheesecake Slice,Fresh & Fit,5.0,Absolutely delicious. Generous portions and great value for money.,positive,2025-09-07,40
R001166,M0234,Cheesecake Slice,The Foodie Hub,3.2,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-01-10,32
R001167,M0234,Cheesecake Slice,The Foodie Hub,3.6,The Cheesecake Slice was okay. Expected a bit more flavor.,neutral,2026-04-13,24
R001168,M0234,Cheesecake Slice,The Foodie Hub,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2025-10-09,47
R001169,M0234,Cheesecake Slice,The Foodie Hub,3.6,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-10-21,45
R001170,M0234,Cheesecake Slice,The Foodie Hub,2.3,The Cheesecake Slice was cold on arrival. Very frustrating.,negative,2025-07-26,2
R001171,M0235,Cheesecake Slice,El Classico,2.9,Average portion size for the price. Food was warm but not hot.,neutral,2025-10-01,45
R001172,M0235,Cheesecake Slice,El Classico,1.6,Packaging was damaged and food quality was below average.,negative,2025-06-16,42
R001173,M0235,Cheesecake Slice,El Classico,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-16,45
R001174,M0235,Cheesecake Slice,El Classico,2.7,Good food overall but delivery took longer than expected.,neutral,2026-03-14,12
R001175,M0235,Cheesecake Slice,El Classico,2.8,The Cheesecake Slice was okay. Expected a bit more flavor.,neutral,2026-04-20,1
R001176,M0236,Cheesecake Slice,Urban Bites,4.2,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-03-16,35
R001177,M0236,Cheesecake Slice,Urban Bites,1.1,Missing items from my order. Customer service was unhelpful.,negative,2026-04-02,16
R001178,M0236,Cheesecake Slice,Urban Bites,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-25,39
R001179,M0236,Cheesecake Slice,Urban Bites,2.0,Portion was too small for the price. Won't order again.,negative,2025-11-18,41
R001180,M0236,Cheesecake Slice,Urban Bites,2.2,The Cheesecake Slice was cold on arrival. Very frustrating.,negative,2025-07-13,27
R001181,M0237,Cheesecake Slice,Flavor Street,2.8,The Cheesecake Slice was okay. Expected a bit more flavor.,neutral,2025-11-17,42
R001182,M0237,Cheesecake Slice,Flavor Street,2.0,Missing items from my order. Customer service was unhelpful.,negative,2026-03-06,36
R001183,M0237,Cheesecake Slice,Flavor Street,1.0,The taste was bland and the delivery was late.,negative,2025-10-26,42
R001184,M0237,Cheesecake Slice,Flavor Street,4.5,Absolutely delicious. Generous portions and great value for money.,positive,2025-05-06,48
R001185,M0237,Cheesecake Slice,Flavor Street,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-03-23,34
R001186,M0238,Crème Brûlée,El Classico,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2026-04-17,1
R001187,M0238,Crème Brûlée,El Classico,4.7,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-06-25,2
R001188,M0238,Crème Brûlée,El Classico,4.9,Loved every bite. The packaging was also excellent.,positive,2026-04-18,0
R001189,M0238,Crème Brûlée,El Classico,4.2,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-16,23
R001190,M0238,Crème Brûlée,El Classico,4.8,The quality is consistently great. My go-to order every week.,positive,2025-06-20,32
R001191,M0239,Crème Brûlée,Flavor Street,1.1,Portion was too small for the price. Won't order again.,negative,2025-06-19,34
R001192,M0239,Crème Brûlée,Flavor Street,4.7,The quality is consistently great. My go-to order every week.,positive,2025-10-11,22
R001193,M0239,Crème Brûlée,Flavor Street,4.9,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-29,19
R001194,M0239,Crème Brûlée,Flavor Street,3.0,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-01-15,43
R001195,M0239,Crème Brûlée,Flavor Street,1.1,The Crème Brûlée was cold on arrival. Very frustrating.,negative,2025-10-02,49
R001196,M0240,Crème Brûlée,Crave It,3.8,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-09-16,38
R001197,M0240,Crème Brûlée,Crave It,1.9,Portion was too small for the price. Won't order again.,negative,2025-06-06,35
